isbn,classification,bibliographic_format,source_institution_record_number,page_count,hathitrust_record_number,_schema,imprint,names,rights_attributes,enumeration_chronology,id,volume_identifier,title,schema_version,_pages,type_of_resource,_has_advanced,ht_bib_url,issuance,last_update_date,genre,pub_date,pub_place,language,default_page_section,government_document,issn,lccn,handle_url,access_profile,date_created,source_institution,oclc
"[]","{u'lcc': [u'HF3499.M4 J2 1806']}","BK",".b138903657","196","8605576","3.0","Printed and sold by I. Riley, 1806.","[u'Jackson, John d. 1807 ']","pd"," ","nyp.33433023080645","nyp.33433023080645","Reflections on the commerce of the Mediterranean, deduced from actual experience during a residence on both shores of the Mediterranean Sea.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433023080645.json","monographic","2010-09-26 19:31:19","[u'not fiction']","1806","nyu","eng","body","False","[]","[u'61056724 /L']","http://hdl.handle.net/2027/nyp.33433023080645","google","2016-06-18T08:50:57.2483127Z","NYP","[u'4877431']"
"[]","{}","BK",".b134728208","652","8683097","3.0","Deseret News Company, Printers and Publishers, 1882.","[u'Pratt, Orson 1811-1881 ', u'Smith, Joseph 1805-1844 ']","pd"," ","nyp.33433082137187","nyp.33433082137187","The Book of Mormon: an account written by the hand of Mormon, upon plates taken from the plates of Nephi ... Translated by Joseph Smith, jun. Division into chapters and verses, with references, by Orson Pratt, sen.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433082137187.json","monographic","2010-10-02 20:32:52","[u'not fiction']","1882","utu","eng","body","False","[]","[]","http://hdl.handle.net/2027/nyp.33433082137187","google","2016-06-18T10:30:35.3778127Z","NYP","[u'15373534']"
"[]","{}","BK",".b137796511","408","12306954","3.0","Wiley, 1892.","[u'Egleston, Thomas 1832-1900 ']","pd"," ","nyp.33433090759436","nyp.33433090759436","A catalogue of minerals and synonyms / by T. Egleston.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433090759436.json","monographic","2013-04-18 19:25:42","[u'dictionary', u'not fiction']","1892","nyu","eng","body","False","[]","[]","http://hdl.handle.net/2027/nyp.33433090759436","google","2016-06-20T06:10:26.7997729Z","NYP","[u'12959922']"
"[]","{u'lcc': [u'PZ3.B267 V']}","BK",".b131381635","180","8663134","3.0","W. Fracker & Co., 1889.","[u'Barns, Charles Edward. ']","pd"," ","nyp.33433074800636","nyp.33433074800636","A Venetian study in black and white. By Charles Edward Barns.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433074800636.json","monographic","2010-10-08 20:30:19","[u'fiction']","1889","nyu","eng","body","False","[]","[u'06007218']","http://hdl.handle.net/2027/nyp.33433074800636","google","2016-06-18T10:11:28.9878127Z","NYP","[u'37124252']"
"[]","{u'lcc': [u'PS1654 .E7']}","BK",".b130779453","138","8656063","3.0","Harper & brothers, 1858.","[u'Everhart, George Marlow 1826-1891 ']","pd"," ","nyp.33433082209788","nyp.33433082209788","Josephine, and other poems. By George M. Everhart.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433082209788.json","monographic","2010-10-02 20:32:58","[u'poetry']","1858","nyu","eng","body","False","[]","[u'25000047']","http://hdl.handle.net/2027/nyp.33433082209788","google","2016-06-18T10:04:54.2848127Z","NYP","[u'6868123']"
"[]","{}","BK",".b131875000","236","8668886","3.0","The Christian Publication Society [c1871]","[u'Keon, Miles Gerald 1821-1875 ']","pd"," ","nyp.33433074876651","nyp.33433074876651","Dion and the Sibyls; a classic Christian novel.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433074876651.json","monographic","2010-10-08 20:33:21","[u'fiction']","1871","nyu","eng","body","False","[]","[]","http://hdl.handle.net/2027/nyp.33433074876651","google","2016-06-18T10:16:43.4453127Z","NYP","[u'37262072']"
"[]","{}","BK",".b12635232x","252","8649205","3.0","Eaton & Mains, [1896]","[u'Young, Egerton Ryerson 1840-1909 ']","pd"," ","nyp.33433081747929","nyp.33433081747929","Oowikapun; or How the gospel reached the Nelson River Indians.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433081747929.json","monographic","2013-04-05 19:25:07","[u'not fiction']","1896","ilu","eng","body","False","[]","[]","http://hdl.handle.net/2027/nyp.33433081747929","google","2016-06-18T09:59:06.4068127Z","NYP","[u'5284662']"
"[]","{}","BK",".b132811327","174","8619134","3.0","J.B. Lippincott, 1847.","[u'Casserly, Patrick S. ']","pd"," ","nyp.33433075922116","nyp.33433075922116","A complete system of Latin prosody : for the use of schools, colleges, and private learners, on a plan entirely new / by Patrick S. Casserly.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433075922116.json","monographic","2010-10-09 19:30:40","[u'not fiction']","1847","pau","eng","body","False","[]","[]","http://hdl.handle.net/2027/nyp.33433075922116","google","2016-06-18T09:23:39.6123127Z","NYP","[u'4854029']"
"[]","{}","BK",".b133095782","140","8675621","3.0","Crosby, Nichols & Company, 1858, c1857.","[u'Stearns, Edward J. (Edward Josiah) 1810-1890']","pd","","nyp.33433081990446","nyp.33433081990446","A practical guide to English pronunciation : for the use of schools / by Edward J. Stearns.","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433081990446.json","monographic","2016-04-01 03:26:27","[u'not fiction']","1857","mau","eng","body","0","[]","[]","http://hdl.handle.net/2027/nyp.33433081990446","google","2017-08-15T18:34:43","NYP","[u'7078913']"
"[]","{u'lcc': [u'G665 1853 .K32']}","BK",".b130208280","518","12314847","3.0","Childs & Peterson; [etc., etc.] 1857.","[u'Kane, Elisha Kent 1820-1857 ']","pd","v. 2","nyp.33433000988703","nyp.33433000988703","Arctic explorations: the second Grinnell expedition in search of Sir John Franklin, 1853, '54, '55. By Elisha Kent Kane ... illustrated by upwards of three hundred engravings, from sketches by the author ...","1.3","text","False","http://catalog.hathitrust.org/api/volumes/full/htid/nyp.33433000988703.json","monographic","2013-04-18 19:25:06","[u'not fiction']","1857","pau","eng","body","False","[]","[u'04019906']","http://hdl.handle.net/2027/nyp.33433000988703","google","2016-06-20T06:19:12.1493026Z","NYP","[u'1259115']"
